campaign_id,client_id,contact_duration,number_contacts,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
39763,39762,309,4,999,3,0,0,2022-05-27
39764,39763,538,2,999,2,0,1,2022-05-11
39765,39764,466,3,999,0,,1,2022-05-25
39766,39765,29,1,999,0,,0,2022-05-13
39767,39766,589,3,999,0,,0,2022-05-14
39768,39767,663,3,999,0,,1,2022-05-3
39769,39768,114,3,999,0,,0,2022-05-5
39770,39769,85,2,9,2,1,0,2022-05-3
39771,39770,113,1,999,0,,0,2022-05-25
39772,39771,664,1,2,1,1,0,2022-05-24
39773,39772,540,1,999,1,0,1,2022-05-24
39774,39773,158,1,13,3,0,0,2022-05-3
39775,39774,775,1,999,0,,1,2022-05-1
39776,39775,178,1,999,0,,0,2022-05-21
39777,39776,392,1,999,0,,1,2022-05-24
39778,39777,140,5,6,2,1,0,2022-05-16
39779,39778,8,1,999,0,,0,2022-05-4
39780,39779,113,1,999,0,,0,2022-05-7
39781,39780,119,1,999,4,0,0,2022-06-16
39782,39781,209,3,999,0,,0,2022-06-16
39783,39782,201,1,999,0,,1,2022-06-23
39784,39783,1563,1,6,2,1,0,2022-06-16
39785,39784,318,1,999,0,,1,2022-06-16
39786,39785,516,1,13,2,0,1,2022-06-22
39787,39786,326,1,999,1,0,1,2022-06-9
39788,39787,154,2,3,3,1,1,2022-06-18
39789,39788,383,2,999,2,0,0,2022-06-1
39790,39789,165,2,999,1,0,0,2022-06-24
39791,39790,12,1,999,0,,0,2022-06-15
39792,39791,347,3,5,1,1,1,2022-06-30
39793,39792,421,1,4,3,1,0,2022-06-30
39794,39793,8,1,999,1,0,0,2022-06-29
39795,39794,8,1,999,0,,0,2022-06-8
39796,39795,296,5,999,0,,1,2022-06-1
39797,39796,303,1,10,1,1,1,2022-06-2
39798,39797,434,2,999,1,0,1,2022-06-14
39799,39798,52,1,999,1,0,0,2022-06-16
39800,39799,5,1,999,0,,0,2022-06-13
39801,39800,36,1,999,0,,0,2022-06-30
39802,39801,7,1,999,0,,0,2022-06-9
39803,39802,407,1,3,1,1,1,2022-06-20
39804,39803,657,1,6,1,1,1,2022-06-25
39805,39804,226,2,6,1,1,1,2022-06-4
39806,39805,147,1,999,2,0,0,2022-06-25
39807,39806,238,1,6,2,1,1,2022-06-29
39808,39807,161,1,5,1,1,0,2022-06-21
39809,39808,310,1,999,0,,1,2022-06-28
39810,39809,35,1,999,0,,0,2022-06-16
39811,39810,32,1,999,0,,0,2022-06-14
39812,39811,148,2,3,2,1,0,2022-06-8
39813,39812,346,2,5,3,1,0,2022-06-4
39814,39813,106,1,999,2,0,0,2022-06-15
39815,39814,6,1,999,0,,0,2022-06-17
39816,39815,13,1,999,0,,0,2022-06-30
39817,39816,302,1,999,0,,1,2022-06-6
39818,39817,54,1,999,0,,0,2022-06-22
39819,39818,29,1,999,0,,0,2022-06-13
39820,39819,149,1,999,0,,0,2022-06-23
39821,39820,187,1,6,2,1,1,2022-06-17
39822,39821,380,1,999,0,,1,2022-06-18
39823,39822,544,1,999,0,,0,2022-06-7
39824,39823,30,1,14,2,1,0,2022-06-15
39825,39824,198,1,999,0,,0,2022-06-27
39826,39825,49,1,999,0,,0,2022-06-28
39827,39826,29,1,999,0,,0,2022-06-5
39828,39827,190,1,3,4,1,1,2022-06-30
39829,39828,200,1,6,3,1,1,2022-06-9
39830,39829,150,1,3,2,1,1,2022-06-29
39831,39830,206,1,3,1,1,1,2022-06-8
39832,39831,712,1,6,3,0,1,2022-06-21
39833,39832,118,1,999,0,,0,2022-06-11
39834,39833,294,2,3,1,1,0,2022-06-9
39835,39834,874,2,999,1,0,1,2022-06-7
39836,39835,479,2,6,2,1,1,2022-06-7
39837,39836,722,2,999,0,,0,2022-06-18
39838,39837,192,2,3,4,1,1,2022-06-27
39839,39838,46,1,999,0,,0,2022-06-15
39840,39839,138,1,999,0,,0,2022-06-5
39841,39840,135,1,999,2,0,0,2022-06-19
39842,39841,602,1,10,1,1,1,2022-06-1
39843,39842,141,2,4,3,1,0,2022-06-12
39844,39843,278,5,6,1,1,1,2022-06-2
39845,39844,422,1,3,4,1,1,2022-06-23
39846,39845,434,1,9,1,1,1,2022-06-4
39847,39846,187,1,3,5,1,1,2022-06-5
39848,39847,245,1,999,0,,1,2022-06-4
39849,39848,661,1,999,0,,1,2022-06-15
39850,39849,270,1,999,0,,1,2022-06-15
39851,39850,168,1,999,1,0,0,2022-06-17
39852,39851,212,4,999,0,,1,2022-06-25
39853,39852,458,1,4,4,1,1,2022-06-16
39854,39853,713,2,999,0,,1,2022-06-21
39855,39854,614,1,6,2,1,1,2022-06-29
39856,39855,516,1,999,0,,0,2022-06-19
39857,39856,293,1,14,1,1,1,2022-06-1
39858,39857,563,1,12,2,0,1,2022-06-10
39859,39858,215,1,999,0,,0,2022-06-20
39860,39859,30,1,999,0,,0,2022-06-10
39861,39860,20,1,999,0,,0,2022-06-5
39862,39861,472,1,999,1,0,0,2022-06-23
39863,39862,262,3,999,0,,0,2022-06-23
39864,39863,167,2,999,1,0,1,2022-06-28
39865,39864,485,2,999,0,,1,2022-06-4
39866,39865,237,2,3,4,1,0,2022-06-12
39867,39866,619,2,3,1,1,1,2022-06-16
39868,39867,379,2,13,1,1,1,2022-06-5
39869,39868,910,1,7,2,1,1,2022-06-23
39870,39869,700,3,999,1,0,1,2022-06-27
39871,39870,238,6,3,3,1,0,2022-06-3
39872,39871,243,5,9,2,1,1,2022-06-16
39873,39872,250,4,3,2,1,0,2022-06-20
39874,39873,126,3,2,2,1,0,2022-06-4
39875,39874,270,2,12,2,1,0,2022-06-7
39876,39875,208,1,999,0,,1,2022-06-21
39877,39876,292,1,999,1,0,1,2022-06-15
39878,39877,58,1,999,0,,0,2022-06-14
39879,39878,15,1,999,2,0,0,2022-06-25
39880,39879,605,3,999,0,,1,2022-06-15
39881,39880,288,6,6,1,1,1,2022-06-25
39882,39881,339,3,6,2,1,1,2022-06-9
39883,39882,101,3,999,0,,0,2022-06-19
39884,39883,383,1,22,1,1,1,2022-06-14
39885,39884,247,1,999,0,,0,2022-06-21
39886,39885,1720,1,999,0,,1,2022-06-4
39887,39886,21,1,999,0,,0,2022-06-1
39888,39887,344,1,999,0,,0,2022-06-10
39889,39888,530,1,999,0,,0,2022-06-6
39890,39889,169,1,999,0,,1,2022-06-17
39891,39890,282,4,999,0,,1,2022-06-20
39892,39891,176,2,12,2,0,1,2022-06-16
39893,39892,544,1,999,0,,1,2022-06-20
39894,39893,301,2,4,2,1,1,2022-06-3
39895,39894,91,2,6,1,1,0,2022-06-24
39896,39895,80,1,999,0,,0,2022-06-24
39897,39896,252,1,3,1,1,1,2022-06-5
39898,39897,201,4,999,0,,0,2022-06-21
39899,39898,23,1,999,0,,0,2022-06-21
39900,39899,215,1,12,1,1,1,2022-06-6
39901,39900,100,1,999,0,,0,2022-06-28
39902,39901,130,2,3,3,1,0,2022-06-25
39903,39902,136,2,999,0,,0,2022-06-16
39904,39903,154,1,999,0,,0,2022-06-15
39905,39904,292,1,999,1,0,0,2022-06-14
39906,39905,867,1,3,2,1,1,2022-06-10
39907,39906,522,1,6,2,1,1,2022-06-2
39908,39907,856,1,12,2,1,1,2022-06-7
39909,39908,79,1,3,2,1,0,2022-06-16
39910,39909,193,1,999,1,0,0,2022-06-6
39911,39910,883,1,999,1,0,0,2022-06-30
39912,39911,706,1,7,1,1,1,2022-06-10
39913,39912,342,2,3,1,1,1,2022-06-14
39914,39913,66,1,13,2,0,0,2022-06-2
39915,39914,1407,1,999,0,,1,2022-06-18
39916,39915,339,1,6,1,1,1,2022-06-21
39917,39916,181,1,999,0,,0,2022-06-22
39918,39917,671,3,999,0,,1,2022-06-5
39919,39918,133,3,3,2,1,0,2022-06-24
39920,39919,112,2,14,2,1,0,2022-06-25
39921,39920,442,2,999,3,0,0,2022-06-24
39922,39921,355,1,999,2,0,0,2022-06-4
39923,39922,1207,4,999,1,0,1,2022-06-10
39924,39923,369,1,999,1,0,0,2022-06-28
39925,39924,316,1,999,0,,0,2022-06-30
39926,39925,310,1,999,0,,1,2022-06-27
39927,39926,185,1,999,0,,0,2022-06-1
39928,39927,134,1,999,1,0,0,2022-06-4
39929,39928,167,3,999,0,,0,2022-06-28
39930,39929,122,2,6,1,1,0,2022-06-11
39931,39930,124,1,999,0,,0,2022-06-12
39932,39931,288,1,999,0,,0,2022-06-2
39933,39932,220,2,999,1,0,0,2022-06-16
39934,39933,180,1,999,0,,0,2022-06-4
39935,39934,15,1,999,0,,0,2022-06-14
39936,39935,11,1,999,0,,0,2022-06-26
39937,39936,22,1,999,0,,0,2022-06-20
39938,39937,52,1,999,1,0,0,2022-06-18
39939,39938,9,1,999,0,,0,2022-06-19
39940,39939,213,6,12,2,0,1,2022-06-11
39941,39940,300,1,999,2,0,1,2022-06-1
39942,39941,276,1,14,1,1,1,2022-06-2
39943,39942,131,1,999,1,0,0,2022-06-11
39944,39943,171,1,7,1,1,0,2022-06-16
39945,39944,427,1,4,4,1,0,2022-06-29
39946,39945,195,6,999,0,,0,2022-06-29
39947,39946,12,1,999,0,,0,2022-06-22
39948,39947,472,2,999,0,,1,2022-06-16
39949,39948,249,2,999,0,,0,2022-06-9
39950,39949,359,5,999,0,,0,2022-06-5
39951,39950,266,2,999,1,0,1,2022-06-6
39952,39951,348,6,999,2,0,0,2022-06-19
39953,39952,54,1,999,0,,0,2022-06-3
39954,39953,614,3,3,2,1,1,2022-06-23
39955,39954,297,4,999,0,,1,2022-06-15
39956,39955,281,3,10,3,1,1,2022-06-2
39957,39956,132,3,999,1,0,0,2022-06-27
39958,39957,345,1,999,0,,1,2022-06-17
39959,39958,325,1,3,1,1,1,2022-06-30
39960,39959,452,1,999,0,,1,2022-06-18
39961,39960,247,1,2,2,1,1,2022-06-19
39962,39961,197,1,999,1,0,0,2022-06-20
39963,39962,363,1,999,0,,1,2022-06-3
39964,39963,198,1,999,0,,1,2022-06-15
39965,39964,563,4,4,3,1,1,2022-06-2
39966,39965,150,3,999,0,,0,2022-06-24
39967,39966,181,2,999,0,,0,2022-06-21
39968,39967,383,3,999,0,,0,2022-06-9
39969,39968,133,4,999,0,,0,2022-06-7
39970,39969,737,6,999,0,,1,2022-06-23
39971,39970,265,1,999,1,0,1,2022-06-6
39972,39971,279,1,999,4,0,0,2022-06-10
39973,39972,401,1,999,0,,1,2022-06-8
39974,39973,135,4,999,1,0,0,2022-06-4
39975,39974,352,1,3,1,1,1,2022-06-10
39976,39975,295,1,9,2,1,1,2022-06-16
39977,39976,383,1,3,1,1,1,2022-06-22
39978,39977,222,1,999,3,0,1,2022-06-13
39979,39978,238,1,999,2,0,0,2022-06-27
39980,39979,586,2,999,0,,1,2022-06-16
39981,39980,189,1,6,3,1,0,2022-06-16
39982,39981,385,1,5,1,1,0,2022-06-23
39983,39982,660,2,6,3,1,1,2022-06-11
39984,39983,271,1,2,3,1,1,2022-06-17
39985,39984,189,1,999,0,,0,2022-06-19
39986,39985,421,2,999,0,,1,2022-06-3
39987,39986,264,4,999,0,,0,2022-06-28
39988,39987,12,1,999,0,,0,2022-06-21
39989,39988,286,2,999,0,,0,2022-06-18
39990,39989,167,2,999,0,,1,2022-06-14
39991,39990,13,1,999,1,0,0,2022-06-14
39992,39991,8,1,999,0,,0,2022-06-30
39993,39992,598,4,12,3,0,1,2022-06-20
39994,39993,665,4,3,2,1,1,2022-06-10
39995,39994,255,2,999,0,,0,2022-06-30
39996,39995,428,1,999,0,,0,2022-06-13
39997,39996,263,1,999,2,0,1,2022-06-12
39998,39997,121,3,999,0,,0,2022-06-10
39999,39998,274,2,12,2,1,1,2022-06-20
40000,39999,337,2,3,2,1,1,2022-06-5
40001,40000,6,1,999,0,,0,2022-06-6
40002,40001,955,1,999,0,,1,2022-06-1
40003,40002,286,2,999,0,,1,2022-06-22
40004,40003,108,5,999,0,,0,2022-06-4
40005,40004,275,2,999,1,0,1,2022-06-30
40006,40005,319,2,999,0,,1,2022-06-16
40007,40006,119,1,999,0,,0,2022-06-23
40008,40007,241,4,999,3,0,0,2022-06-23
40009,40008,301,5,999,0,,1,2022-06-9
40010,40009,114,4,999,2,0,0,2022-07-2
40011,40010,494,4,999,3,0,0,2022-07-26
40012,40011,165,1,999,1,0,0,2022-07-24
40013,40012,12,1,999,1,0,0,2022-07-25
40014,40013,28,1,999,0,,0,2022-07-30
40015,40014,395,1,4,2,1,1,2022-07-12
40016,40015,609,2,7,3,1,1,2022-07-17
40017,40016,113,2,999,2,0,0,2022-07-2
40018,40017,561,2,10,2,1,1,2022-07-10
40019,40018,12,1,999,0,,0,2022-07-3
40020,40019,10,1,999,0,,0,2022-07-28
40021,40020,25,1,14,1,1,0,2022-07-11
40022,40021,423,3,999,0,,1,2022-07-6
40023,40022,96,2,4,3,1,0,2022-07-17
40024,40023,217,3,999,0,,1,2022-07-8
40025,40024,844,2,6,3,1,0,2022-07-7
40026,40025,687,1,999,2,0,1,2022-07-19
40027,40026,391,5,4,1,1,1,2022-07-9
40028,40027,179,1,999,1,0,1,2022-07-14
40029,40028,667,1,999,0,,1,2022-07-27
40030,40029,129,2,999,1,0,0,2022-07-2
40031,40030,194,2,3,1,1,1,2022-07-9
40032,40031,9,1,999,1,0,0,2022-07-26
40033,40032,101,3,999,0,,0,2022-07-15
40034,40033,251,3,999,0,,1,2022-07-19
40035,40034,29,1,999,0,,0,2022-07-22
40036,40035,17,1,999,0,,0,2022-07-29
40037,40036,128,2,999,0,,1,2022-07-26
40038,40037,175,4,999,0,,0,2022-07-2
40039,40038,140,1,14,2,1,1,2022-07-4
40040,40039,182,1,999,0,,0,2022-07-16
40041,40040,255,2,3,1,1,0,2022-07-17
40042,40041,209,2,999,0,,1,2022-07-31
40043,40042,267,1,999,0,,1,2022-07-5
40044,40043,335,3,999,2,0,1,2022-07-27
40045,40044,212,1,3,2,1,0,2022-07-4
40046,40045,257,1,999,3,0,0,2022-07-26
40047,40046,319,1,999,0,,1,2022-07-27
40048,40047,42,1,999,0,,0,2022-07-5
40049,40048,396,1,13,2,1,1,2022-07-18
40050,40049,386,3,999,1,0,1,2022-07-1
40051,40050,667,2,3,1,1,1,2022-07-29
40052,40051,295,1,999,0,,0,2022-07-25
40053,40052,156,1,999,2,0,0,2022-07-12
40054,40053,229,1,9,1,1,1,2022-07-6
40055,40054,398,2,999,1,0,1,2022-07-9
40056,40055,273,2,15,1,1,1,2022-07-17
40057,40056,276,2,999,0,,1,2022-07-8
40058,40057,346,1,999,1,0,1,2022-07-14
40059,40058,183,3,999,0,,0,2022-07-11
40060,40059,214,4,999,2,0,0,2022-07-4
40061,40060,229,1,999,2,0,1,2022-07-5
40062,40061,480,1,6,1,1,1,2022-07-16
40063,40062,294,1,999,1,0,1,2022-07-19
40064,40063,173,11,9,2,0,0,2022-07-26
40065,40064,411,2,8,4,1,1,2022-07-15
40066,40065,250,1,12,1,1,1,2022-07-4
40067,40066,184,1,999,0,,0,2022-07-23
40068,40067,968,1,13,2,0,1,2022-07-24
40069,40068,14,1,999,0,,0,2022-07-16
40070,40069,202,1,999,1,0,0,2022-07-27
40071,40070,414,2,999,0,,1,2022-07-11
40072,40071,449,2,999,0,,1,2022-07-17
40073,40072,230,2,999,0,,0,2022-07-5
40074,40073,967,3,999,0,,1,2022-07-25
40075,40074,220,7,999,1,0,0,2022-07-13
40076,40075,312,2,999,2,0,0,2022-07-18
40077,40076,131,2,999,0,,0,2022-07-14
40078,40077,344,1,999,2,0,1,2022-07-25
40079,40078,483,4,8,1,1,1,2022-07-6
40080,40079,474,7,999,0,,1,2022-07-18
40081,40080,119,9,999,1,0,0,2022-07-6
40082,40081,582,2,999,1,0,0,2022-07-5
40083,40082,1185,1,999,0,,0,2022-07-24
40084,40083,341,3,999,0,,1,2022-07-3
40085,40084,116,1,999,0,,0,2022-07-24
40086,40085,464,1,999,1,0,1,2022-07-18
40087,40086,15,1,999,0,,0,2022-07-31
40088,40087,25,1,999,0,,0,2022-07-21
40089,40088,23,1,999,0,,0,2022-07-3
40090,40089,9,1,999,0,,0,2022-07-24
40091,40090,410,2,999,0,,0,2022-07-5
40092,40091,398,10,999,1,0,1,2022-07-9
40093,40092,305,4,3,1,1,0,2022-07-1
40094,40093,210,3,999,2,0,1,2022-07-22
40095,40094,375,3,999,0,,1,2022-07-28
40096,40095,101,2,999,2,0,0,2022-07-25
40097,40096,123,2,6,1,1,0,2022-07-14
40098,40097,562,4,999,0,,1,2022-07-14
40099,40098,220,3,999,1,0,1,2022-07-31
40100,40099,167,1,999,0,,0,2022-07-23
40101,40100,273,1,16,1,1,0,2022-07-7
40102,40101,537,1,999,0,,1,2022-07-3
40103,40102,154,1,999,2,0,0,2022-07-23
40104,40103,452,1,14,1,1,1,2022-07-10
40105,40104,567,1,6,2,1,1,2022-07-7
40106,40105,796,1,6,1,1,1,2022-07-29
40107,40106,194,3,999,0,,0,2022-07-17
40108,40107,236,2,999,0,,0,2022-07-18
40109,40108,262,2,999,2,0,1,2022-07-12
40110,40109,248,1,999,2,0,1,2022-07-18
40111,40110,289,1,999,1,0,0,2022-07-8
40112,40111,200,6,999,0,,0,2022-07-28
40113,40112,250,2,6,1,1,1,2022-07-2
40114,40113,256,2,6,1,1,0,2022-07-9
40115,40114,305,1,999,0,,1,2022-07-6
40116,40115,195,2,3,3,1,1,2022-07-7
40117,40116,363,1,999,1,0,1,2022-07-15
40118,40117,178,1,6,2,1,1,2022-07-3
40119,40118,35,1,999,0,,0,2022-07-27
40120,40119,617,1,12,1,1,1,2022-07-13
40121,40120,475,1,999,0,,1,2022-07-17
40122,40121,317,1,999,0,,1,2022-07-19
40123,40122,88,1,999,2,0,0,2022-07-6
40124,40123,311,1,3,1,1,1,2022-07-28
40125,40124,316,3,999,1,0,0,2022-07-7
40126,40125,309,1,6,3,1,1,2022-07-30
40127,40126,337,1,6,1,1,1,2022-07-16
40128,40127,360,1,11,2,1,1,2022-07-1
40129,40128,256,3,999,1,0,1,2022-07-28
40130,40129,538,2,999,0,,0,2022-07-7
40131,40130,151,1,999,0,,0,2022-07-18
40132,40131,577,6,6,1,1,1,2022-07-20
40133,40132,272,3,6,1,1,1,2022-07-25
40134,40133,18,1,999,0,,0,2022-07-2
40135,40134,413,1,6,2,1,1,2022-07-22
40136,40135,334,4,999,2,0,1,2022-07-14
40137,40136,91,1,999,1,0,0,2022-07-29
40138,40137,603,1,999,0,,1,2022-07-22
40139,40138,355,1,999,0,,1,2022-07-31
40140,40139,817,2,999,0,,1,2022-07-19
40141,40140,133,3,999,0,,0,2022-07-19
40142,40141,247,1,6,1,1,1,2022-07-10
40143,40142,203,1,999,1,0,0,2022-07-23
40144,40143,276,1,999,0,,1,2022-07-13
40145,40144,604,1,999,0,,1,2022-07-28
40146,40145,897,2,999,0,,1,2022-07-19
40147,40146,287,2,999,1,0,1,2022-07-21
40148,40147,86,3,999,1,0,0,2022-07-15
40149,40148,343,9,999,0,,0,2022-07-25
40150,40149,87,3,999,0,,1,2022-07-7
40151,40150,71,1,999,0,,0,2022-07-13
40152,40151,268,5,999,1,0,1,2022-07-1
40153,40152,185,5,999,2,0,0,2022-07-29
40154,40153,219,1,3,1,1,1,2022-07-11
40155,40154,367,1,999,0,,1,2022-07-28
40156,40155,346,1,6,2,1,1,2022-07-9
40157,40156,957,1,6,1,1,1,2022-07-16
40158,40157,415,2,999,0,,1,2022-07-27
40159,40158,252,1,6,2,1,1,2022-07-12
40160,40159,178,1,999,2,0,0,2022-07-31
40161,40160,250,2,6,1,1,0,2022-07-22
40162,40161,361,3,6,3,1,1,2022-07-17
40163,40162,552,2,999,0,,1,2022-07-5
40164,40163,390,2,6,2,1,1,2022-07-30
40165,40164,951,2,6,1,1,1,2022-07-9
40166,40165,250,4,999,1,0,1,2022-07-17
40167,40166,210,2,15,1,1,0,2022-07-27
40168,40167,198,2,999,0,,1,2022-07-30
40169,40168,392,2,6,1,1,1,2022-07-16
40170,40169,561,2,999,0,,0,2022-07-3
40171,40170,392,4,999,0,,0,2022-07-14
40172,40171,261,1,6,1,1,0,2022-07-3
40173,40172,815,2,13,2,1,1,2022-07-1
40174,40173,129,2,6,1,1,0,2022-07-7
40175,40174,184,1,9,3,0,0,2022-07-22
40176,40175,745,1,999,1,0,1,2022-07-11
40177,40176,136,8,999,0,,0,2022-07-18
40178,40177,316,1,6,2,1,1,2022-07-27
40179,40178,486,1,999,0,,1,2022-07-23
40180,40179,44,4,999,0,,0,2022-07-20
40181,40180,377,1,999,1,0,0,2022-07-9
40182,40181,106,1,999,0,,0,2022-07-5
40183,40182,7,1,999,0,,0,2022-07-16
40184,40183,268,2,6,1,1,1,2022-07-14
40185,40184,806,3,6,2,1,1,2022-07-2
40186,40185,237,2,999,1,0,0,2022-07-25
40187,40186,73,4,999,0,,0,2022-07-1
40188,40187,12,1,999,0,,0,2022-07-5
40189,40188,457,2,15,1,1,1,2022-07-18
40190,40189,222,2,999,0,,0,2022-07-6
40191,40190,84,5,999,2,0,0,2022-07-12
40192,40191,484,1,999,2,0,1,2022-07-1
40193,40192,207,2,13,1,1,1,2022-07-16
40194,40193,253,3,15,1,1,1,2022-07-21
40195,40194,1148,1,999,0,,1,2022-07-10
40196,40195,128,2,999,1,0,0,2022-07-2
40197,40196,268,1,999,0,,1,2022-07-1
40198,40197,173,2,999,1,0,1,2022-07-7
40199,40198,230,2,999,1,0,1,2022-07-28
40200,40199,187,6,999,0,,1,2022-07-24
40201,40200,568,7,999,0,,1,2022-07-14
40202,40201,212,1,13,2,1,1,2022-07-2
40203,40202,173,3,999,0,,1,2022-07-17
40204,40203,204,4,999,0,,1,2022-07-8
40205,40204,146,3,6,2,1,0,2022-07-24
40206,40205,192,1,999,0,,0,2022-07-28
40207,40206,296,1,999,1,0,0,2022-07-20
40208,40207,178,2,15,2,0,1,2022-07-17
40209,40208,174,2,13,2,1,0,2022-07-24
40210,40209,175,5,999,0,,0,2022-07-11
40211,40210,165,2,16,1,1,1,2022-07-8
40212,40211,7,1,999,0,,0,2022-07-31
40213,40212,355,2,999,0,,1,2022-07-4
40214,40213,7,1,999,0,,0,2022-07-6
40215,40214,5,1,999,1,0,0,2022-07-21
40216,40215,288,1,999,1,0,0,2022-07-24
40217,40216,1008,2,999,0,,1,2022-07-31
40218,40217,104,1,999,2,0,0,2022-07-17
40219,40218,316,1,999,0,,1,2022-07-21
40220,40219,338,1,999,0,,0,2022-07-31
40221,40220,143,1,999,0,,1,2022-07-15
40222,40221,314,1,5,2,1,1,2022-07-16
40223,40222,5,1,999,0,,0,2022-07-18
40224,40223,355,2,3,1,1,1,2022-07-3
40225,40224,115,3,999,0,,0,2022-07-10
40226,40225,942,1,999,0,,1,2022-07-19
40227,40226,355,1,11,2,1,1,2022-07-11
40228,40227,1193,1,999,0,,1,2022-07-16
40229,40228,368,1,999,0,,1,2022-07-3
40230,40229,138,2,6,2,1,1,2022-07-10
40231,40230,321,4,999,0,,1,2022-07-29
40232,40231,248,1,999,0,,1,2022-07-29
40233,40232,23,1,999,1,0,0,2022-07-31
40234,40233,24,1,999,0,,0,2022-07-28
40235,40234,174,2,25,2,0,1,2022-07-24
40236,40235,860,2,9,2,0,1,2022-07-11
40237,40236,427,2,999,1,0,0,2022-07-20
40238,40237,171,2,999,1,0,0,2022-07-20
40239,40238,608,3,6,2,1,1,2022-07-21
40240,40239,351,3,999,0,,1,2022-07-29
40241,40240,366,6,999,0,,1,2022-07-5
40242,40241,350,2,999,0,,1,2022-07-21
40243,40242,125,1,3,2,1,0,2022-07-19
40244,40243,192,4,26,1,1,1,2022-07-28
40245,40244,513,1,999,2,0,1,2022-07-7
40246,40245,251,1,999,1,0,1,2022-07-1
40247,40246,196,1,9,3,0,1,2022-07-18
40248,40247,396,2,999,0,,1,2022-07-18
40249,40248,110,2,999,1,0,0,2022-07-4
40250,40249,275,1,6,2,1,1,2022-07-12
40251,40250,284,1,6,3,1,1,2022-07-7
40252,40251,183,1,999,2,0,1,2022-07-16
40253,40252,7,1,999,0,,0,2022-07-29
40254,40253,7,1,999,0,,0,2022-07-5
40255,40254,84,1,999,0,,0,2022-07-14
40256,40255,4,1,999,0,,0,2022-07-21
40257,40256,9,1,999,0,,0,2022-07-1
40258,40257,768,2,3,4,1,0,2022-07-18
40259,40258,546,2,999,1,0,1,2022-07-29
40260,40259,414,2,12,1,1,1,2022-07-1
40261,40260,109,3,999,1,0,0,2022-07-5
40262,40261,607,3,13,1,1,1,2022-07-29
40263,40262,666,1,3,2,1,1,2022-07-23
40264,40263,527,1,999,0,,1,2022-07-10
40265,40264,206,1,999,1,0,0,2022-07-24
40266,40265,267,1,999,2,0,1,2022-07-4
40267,40266,606,1,999,0,,1,2022-07-26
40268,40267,9,1,999,0,,0,2022-07-23
40269,40268,5,1,999,0,,0,2022-07-2
40270,40269,5,1,999,0,,0,2022-07-9
40271,40270,139,2,6,1,1,0,2022-07-25
40272,40271,167,2,6,1,1,0,2022-07-11
40273,40272,287,2,6,1,1,1,2022-07-26
40274,40273,218,2,3,1,1,1,2022-07-14
40275,40274,235,1,999,1,0,0,2022-07-23
40276,40275,496,2,6,2,1,1,2022-07-30
40277,40276,340,1,3,1,1,1,2022-07-19
40278,40277,106,2,999,0,,0,2022-07-21
40279,40278,429,2,6,3,1,1,2022-07-29
40280,40279,844,5,999,2,0,1,2022-07-25
40281,40280,471,2,999,0,,1,2022-07-21
40282,40281,817,2,999,0,,1,2022-07-9
40283,40282,211,1,999,1,0,0,2022-07-2
40284,40283,115,3,999,0,,1,2022-07-27
40285,40284,462,1,4,1,1,1,2022-07-16
40286,40285,129,3,999,2,0,0,2022-07-20
40287,40286,388,3,6,1,1,1,2022-07-13
40288,40287,588,3,999,2,0,1,2022-07-6
40289,40288,95,4,6,2,1,0,2022-07-9
40290,40289,301,3,999,0,,1,2022-07-20
40291,40290,331,1,999,0,,0,2022-07-1
40292,40291,169,2,6,2,1,1,2022-07-21
40293,40292,332,3,999,1,0,1,2022-07-27
40294,40293,349,3,6,2,1,1,2022-07-24
40295,40294,386,1,6,3,1,1,2022-07-31
40296,40295,200,4,999,1,0,1,2022-07-22
40297,40296,396,4,999,1,0,1,2022-07-2
40298,40297,117,1,999,2,0,0,2022-07-13
40299,40298,426,1,6,2,1,1,2022-07-9
40300,40299,268,1,999,0,,1,2022-07-10
40301,40300,519,2,9,3,0,1,2022-07-10
40302,40301,270,1,5,1,1,1,2022-07-7
40303,40302,417,1,6,3,1,1,2022-07-21
40304,40303,99,6,999,0,,0,2022-07-1
40305,40304,90,2,999,0,,0,2022-07-25
40306,40305,700,5,6,2,1,1,2022-07-20
40307,40306,221,4,16,1,1,0,2022-07-2
40308,40307,76,2,999,1,0,0,2022-07-3
40309,40308,269,7,6,3,1,0,2022-07-16
40310,40309,292,1,6,1,1,1,2022-07-6
40311,40310,304,1,999,2,0,1,2022-07-2
40312,40311,9,1,999,0,,0,2022-07-4
40313,40312,230,6,999,0,,1,2022-07-20
40314,40313,367,2,3,2,1,1,2022-07-19
40315,40314,240,3,999,0,,0,2022-07-11
40316,40315,1005,5,4,2,1,1,2022-07-23
40317,40316,156,3,999,2,0,0,2022-07-29
40318,40317,955,1,9,1,1,1,2022-07-3
40319,40318,273,1,999,0,,0,2022-07-15
40320,40319,160,3,999,0,,0,2022-07-25
40321,40320,428,2,999,3,0,0,2022-08-9
40322,40321,132,2,999,1,0,0,2022-08-9
40323,40322,159,2,10,4,0,0,2022-08-2
40324,40323,87,3,999,0,,0,2022-08-31
40325,40324,397,2,999,1,0,0,2022-08-28
40326,40325,1013,3,999,0,,0,2022-08-30
40327,40326,300,3,999,0,,0,2022-08-24
40328,40327,155,2,999,0,,0,2022-08-31
40329,40328,196,2,999,0,,1,2022-08-30
